embedding_model,repeat,condition,draw_id,model_level,fusion_method,n,auc,pr_auc,brier,log_loss
model_1_all_mpnet_base_v2,8,matched,10,L1,early_concat,142,0.6925064599483205,0.5306801218539334,0.2213497211726904,0.634559365454381
model_1_all_mpnet_base_v2,8,matched,11,L1,early_concat,142,0.7091848719755696,0.5043458353776498,0.2386479132620898,0.6700307128897551
model_1_all_mpnet_base_v2,8,matched,12,L1,early_concat,142,0.6896875734085037,0.5357330552991313,0.2212404960057785,0.634303271966355
model_1_all_mpnet_base_v2,8,matched,13,L1,early_concat,142,0.711768851303735,0.5180747037283142,0.2408208920509188,0.6743448087646459
model_1_all_mpnet_base_v2,8,matched,14,L1,early_concat,142,0.6997885835095138,0.5402834025144545,0.23087680122563128,0.6540873515097293
model_1_all_mpnet_base_v2,8,matched,15,L1,early_concat,142,0.712943387361992,0.5457314671637816,0.22352358894449953,0.638872237259305
model_1_all_mpnet_base_v2,8,matched,16,L1,early_concat,142,0.6807610993657505,0.5113969721307434,0.23364840657264366,0.6595703788692774
model_1_all_mpnet_base_v2,8,matched,17,L1,early_concat,142,0.6981442330279539,0.5301590446931852,0.23320098832237054,0.6587238951558531
model_1_all_mpnet_base_v2,8,matched,18,L1,early_concat,142,0.7009631195677708,0.5254089360846999,0.2252656671660591,0.6424092315427954
model_1_all_mpnet_base_v2,8,matched,19,L1,early_concat,142,0.6939159032182288,0.5228182078612595,0.23180806118126476,0.6559353141222095
model_1_all_mpnet_base_v2,8,matched,20,L1,early_concat,142,0.7249236551562133,0.5431804799266232,0.24667326578892076,0.6864894728710225
model_1_all_mpnet_base_v2,8,matched,21,L1,early_concat,142,0.7120037585153864,0.5467667239162894,0.22290030866806979,0.6376028197146616
model_1_all_mpnet_base_v2,8,matched,22,L1,early_concat,142,0.69579516091144,0.5134997374269101,0.233140802127631,0.6586211252438625
model_1_all_mpnet_base_v2,8,matched,23,L1,early_concat,142,0.6995536762978624,0.5019500140475032,0.23948250126349996,0.6716549146568525
model_1_all_mpnet_base_v2,8,matched,24,L1,early_concat,142,0.6777073056142825,0.5142020047268349,0.23209107939462656,0.6564498117692865
model_1_all_mpnet_base_v2,8,matched,25,L1,early_concat,142,0.7249236551562133,0.5431804799266232,0.24667326578892076,0.6864894728710225
model_1_all_mpnet_base_v2,8,matched,26,L1,early_concat,142,0.6878083157152923,0.5324165201286994,0.23023128595127904,0.6527404900380646
model_1_all_mpnet_base_v2,8,matched,27,L1,early_concat,142,0.6704251820530891,0.49519812072142183,0.2235448719624399,0.6389153601465192
model_1_all_mpnet_base_v2,8,matched,28,L1,early_concat,142,0.7011980267794222,0.54119814476969,0.23046590859918692,0.6533094306851336
model_1_all_mpnet_base_v2,8,matched,29,L1,early_concat,142,0.7131782945736435,0.5475364238826722,0.22359149305922144,0.6390426177469285
model_1_all_mpnet_base_v2,8,matched,30,L1,early_concat,142,0.7378435517970401,0.5639165192395814,0.22839729457676552,0.6490089031931495
model_1_all_mpnet_base_v2,8,matched,31,L1,early_concat,142,0.7084801503406155,0.5461820872540888,0.22437409548102397,0.6406478674982572
model_1_all_mpnet_base_v2,8,matched,32,L1,early_concat,142,0.6988489546629082,0.5353641931431838,0.2306800336836549,0.6535823266167414
model_1_all_mpnet_base_v2,8,matched,33,L1,early_concat,142,0.7096546863988724,0.5598926464620907,0.23931274838592131,0.6715751319700826
model_1_all_mpnet_base_v2,8,matched,34,L1,early_concat,142,0.7134132017852948,0.537744795628711,0.22311455888775117,0.6380941267126585
model_1_all_mpnet_base_v2,8,matched,35,L1,early_concat,142,0.7131782945736435,0.5140681713947529,0.23928315807514403,0.6712617739457819
model_1_all_mpnet_base_v2,8,matched,36,L1,early_concat,142,0.6779422128259338,0.5255829501912729,0.23306062703336158,0.6583279583808349
model_1_all_mpnet_base_v2,8,matched,37,L1,early_concat,142,0.677472398402631,0.5089041382065931,0.23264624719712487,0.6575495705449234
model_1_all_mpnet_base_v2,8,matched,38,L1,early_concat,142,0.7098895936105238,0.5332454819031202,0.22180308940400661,0.635346430863909
model_1_all_mpnet_base_v2,8,matched,39,L1,early_concat,142,0.7026074700493306,0.5688620075861006,0.24135398403501546,0.6753932944502646
model_1_all_mpnet_base_v2,8,matched,40,L1,early_concat,142,0.709419779187221,0.5348516601666714,0.2289043979991993,0.6500602953505138
model_1_all_mpnet_base_v2,8,matched,41,L1,early_concat,142,0.6765327695560254,0.49963138591343564,0.2329791573732742,0.6582233137397664
model_1_all_mpnet_base_v2,8,matched,42,L1,early_concat,142,0.7190509748649283,0.5452845244048109,0.22363528933281043,0.6390727134234455
model_1_all_mpnet_base_v2,8,matched,43,L1,early_concat,142,0.6713648108996945,0.5019182666469995,0.2328830510404217,0.6580318373540264
model_1_all_mpnet_base_v2,8,matched,44,L1,early_concat,142,0.7009631195677708,0.5254089360846999,0.2252656671660591,0.6424092315427954
model_1_all_mpnet_base_v2,8,matched,45,L1,early_concat,142,0.691097016678412,0.5370314272880431,0.23015759527498794,0.652653812103254
model_1_all_mpnet_base_v2,8,matched,46,L1,early_concat,142,0.6913319238900634,0.5408836795533003,0.22159416784115543,0.6350294329658901
model_1_all_mpnet_base_v2,8,matched,47,L1,early_concat,142,0.677472398402631,0.5089041382065931,0.23264624719712487,0.6575495705449234
model_1_all_mpnet_base_v2,8,matched,48,L1,early_concat,142,0.6819356354240076,0.5200711265788295,0.23081108155838817,0.6539397947381507
model_1_all_mpnet_base_v2,8,matched,49,L1,early_concat,142,0.7127084801503406,0.5707582354165717,0.24044469944529973,0.6735649886649617
model_1_all_mpnet_base_v2,8,matched,50,L1,early_concat,142,0.6765327695560254,0.49963138591343564,0.2329791573732742,0.6582233137397664
model_1_all_mpnet_base_v2,8,random,1,L1,early_concat,142,0.7383133662203429,0.5930762663950833,0.21378134367182672,0.6173259730163971
model_1_all_mpnet_base_v2,8,random,2,L1,early_concat,142,0.700493305144468,0.5644442846933209,0.20822182690073376,0.6081812405395206
model_1_all_mpnet_base_v2,8,random,3,L1,early_concat,142,0.7033121916842847,0.6003809297382365,0.22545548568025148,0.6431999206324112
model_1_all_mpnet_base_v2,8,random,4,L1,early_concat,142,0.6908621094667606,0.5773210520320051,0.21264479165955072,0.627960998274272
model_1_all_mpnet_base_v2,8,random,5,L1,early_concat,142,0.7606295513272258,0.660704513895551,0.21856155807379352,0.6265667220888972
model_1_all_mpnet_base_v2,8,random,6,L1,early_concat,142,0.7310312426591495,0.5432802715672381,0.24438632311550393,0.6877212616591438
model_1_all_mpnet_base_v2,8,random,7,L1,early_concat,142,0.7094197791872209,0.5608821916318008,0.22064242771034048,0.6387310239865486
model_1_all_mpnet_base_v2,8,random,8,L1,early_concat,142,0.7359642941038289,0.5832434554360728,0.2162052781623413,0.6231855143884024
model_1_all_mpnet_base_v2,8,random,9,L1,early_concat,142,0.7298567066008927,0.5979979248496657,0.23852127988095592,0.669837103988403
model_1_all_mpnet_base_v2,8,random,10,L1,early_concat,142,0.6997885835095137,0.5858191668802244,0.21830827491648044,0.6338552366480262
model_1_all_mpnet_base_v2,8,random,11,L1,early_concat,142,0.7096546863988725,0.5939786301202992,0.21593811453541384,0.6263243479813194
model_1_all_mpnet_base_v2,8,random,12,L1,early_concat,142,0.7131782945736433,0.5335228614787243,0.2376830377493871,0.6746141403443665
model_1_all_mpnet_base_v2,8,random,13,L1,early_concat,142,0.7077754287056612,0.615981407713355,0.2135045565686221,0.6249175659653777
model_1_all_mpnet_base_v2,8,random,14,L1,early_concat,142,0.6925064599483205,0.5221313849093494,0.23857549646659984,0.6737334469707086
model_1_all_mpnet_base_v2,8,random,15,L1,early_concat,142,0.686398872445384,0.5667262717601435,0.23166252285069167,0.6538156492584928
model_1_all_mpnet_base_v2,8,random,16,L1,early_concat,142,0.7199906037115339,0.6100852940518608,0.21897958326775954,0.6356221799058694
model_1_all_mpnet_base_v2,8,random,17,L1,early_concat,142,0.6528071411792341,0.5142566317175123,0.2204386417803182,0.6332420018021856
model_1_all_mpnet_base_v2,8,random,18,L1,early_concat,142,0.7148226450552032,0.5955475093121716,0.2024327705969618,0.5915859436163109
model_1_all_mpnet_base_v2,8,random,19,L1,early_concat,142,0.6786469344608881,0.5368421631228653,0.21445909781252162,0.6188465671854895
model_1_all_mpnet_base_v2,8,random,20,L1,early_concat,142,0.7091848719755697,0.5392294230534909,0.24377351302259448,0.6834430768175584
model_1_all_mpnet_base_v2,8,random,21,L1,early_concat,142,0.7686163965233732,0.6517883755700291,0.18878019351303715,0.5593027257191948
model_1_all_mpnet_base_v2,8,random,22,L1,early_concat,142,0.736669015738783,0.5878518073475743,0.2460731594086739,0.6961714599489722
model_1_all_mpnet_base_v2,8,random,23,L1,early_concat,142,0.724688747944562,0.6157012073864994,0.24976309384181736,0.692673362012571
model_1_all_mpnet_base_v2,8,random,24,L1,early_concat,142,0.7289170777542868,0.5776691209382772,0.23676155796898882,0.6709601221040841
model_1_all_mpnet_base_v2,8,random,25,L1,early_concat,142,0.7307963354474982,0.6383347617251095,0.2036634992683386,0.5999850581004632
model_1_all_mpnet_base_v2,8,random,26,L1,early_concat,142,0.6755931407094198,0.5421061970790575,0.22290475915865168,0.6405077442815845
model_1_all_mpnet_base_v2,8,random,27,L1,early_concat,142,0.7406624383368569,0.6077655212385354,0.23708990457728513,0.6733309557950291
model_1_all_mpnet_base_v2,8,random,28,L1,early_concat,142,0.7237491190979564,0.5713426477997894,0.2140811692947124,0.6172391350760443
model_1_all_mpnet_base_v2,8,random,29,L1,early_concat,142,0.731266149870801,0.5670476867396591,0.23838217127901848,0.6695155432071082
model_1_all_mpnet_base_v2,8,random,30,L1,early_concat,142,0.740662438336857,0.5812623538223032,0.2483711885654716,0.7014616032948657
model_1_all_mpnet_base_v2,8,random,31,L1,early_concat,142,0.7228094902513507,0.5750448004154092,0.19803869819981912,0.5876791624457534
model_1_all_mpnet_base_v2,8,random,32,L1,early_concat,142,0.7066008926474042,0.5918133288974574,0.21621640590224023,0.6274775888829607
model_1_all_mpnet_base_v2,8,random,33,L1,early_concat,142,0.7237491190979564,0.6086857994327616,0.22577368852398916,0.6428863622401297
model_1_all_mpnet_base_v2,8,random,34,L1,early_concat,142,0.7091848719755697,0.5312452640448767,0.23537522489054077,0.6759357821262495
model_1_all_mpnet_base_v2,8,random,35,L1,early_concat,142,0.6812309137890533,0.5929618473550821,0.23095267011064324,0.6505387678965416
model_1_all_mpnet_base_v2,8,random,36,L1,early_concat,142,0.7127084801503406,0.5509944000638993,0.23333430766885488,0.6648054037666151
model_1_all_mpnet_base_v2,8,random,37,L1,early_concat,142,0.7049565421658444,0.5959733012790741,0.21869439067758423,0.627848985734945
model_1_all_mpnet_base_v2,8,random,38,L1,early_concat,142,0.6737138830162086,0.5135345886158011,0.2368108830911059,0.6702030725122474
model_1_all_mpnet_base_v2,8,random,39,L1,early_concat,142,0.7174066243833686,0.5922352475144569,0.23011933015960906,0.6610268446849733
model_1_all_mpnet_base_v2,8,random,40,L1,early_concat,142,0.6920366455250176,0.595004871672021,0.21482043593242775,0.6308585716384322
model_1_all_mpnet_base_v2,8,random,41,L1,early_concat,142,0.7305614282358467,0.610056291400377,0.22787597317325126,0.6582951761648671
model_1_all_mpnet_base_v2,8,random,42,L1,early_concat,142,0.6990838618745595,0.5467390950612964,0.20958256177261356,0.607564594546844
model_1_all_mpnet_base_v2,8,random,43,L1,early_concat,142,0.6673713883016208,0.5061067521260241,0.23747846042740356,0.6739419623701198
model_1_all_mpnet_base_v2,8,random,44,L1,early_concat,142,0.7174066243833684,0.6056208937275249,0.2200123560524804,0.6272957403491245
