embedding_model,repeat,condition,draw_id,domain_variant,model_level,fusion_method,n,base_auc,augmented_auc,delta_auc,base_pr_auc,augmented_pr_auc,delta_pr_auc,base_brier,augmented_brier,delta_brier,base_log_loss,augmented_log_loss,delta_log_loss
model_2_bge_large_en_v1_5,8,fake_d,49,Fake-D,L3,early_concat,142,0.6647874089734555,0.7260981912144703,0.06131078224101483,0.518436704190597,0.5844151874446866,0.06597848325408961,0.21685731428182564,0.19533749533848738,0.021519818943338265,0.628700175026376,0.5770794483607242,0.05162072666565176
model_2_bge_large_en_v1_5,8,fake_d,50,Fake-D,L3,early_concat,142,0.6114634719285883,0.6650223161851068,0.05355884425651847,0.42234627839044464,0.5613589153910744,0.13901263700062977,0.23387880291418464,0.21262746437609212,0.021251338538092523,0.6565767504378154,0.6111030923987748,0.045473658039040576
model_2_bge_large_en_v1_5,8,real,0,D-P,L3,early_concat,142,0.8118393234672304,0.7874089734554851,-0.024430350011745317,0.7049127406367602,0.6806190228598746,-0.024293717776885604,0.20719762223399163,0.1985122811385434,0.008685341095448218,0.6046801260449851,0.5896292930660967,0.015050832978888429
model_2_bge_large_en_v1_5,9,fake_d,1,Fake-D,L3,early_concat,142,0.5835095137420719,0.6584449142588678,0.07493540051679581,0.3734906814307416,0.49734431430693604,0.12385363287619444,0.23860964503897986,0.2164033779843931,0.022206267054586754,0.6716150963833553,0.6253831771979037,0.04623191918545155
model_2_bge_large_en_v1_5,9,fake_d,2,Fake-D,L3,early_concat,142,0.6516326051209772,0.72774254169603,0.07610993657505283,0.46098660788307033,0.549638488179281,0.08865188029621063,0.22201342352877987,0.19670069634991363,0.025312727178866234,0.6418325377955033,0.5861211957112797,0.05571134208422357
model_2_bge_large_en_v1_5,9,fake_d,3,Fake-D,L3,early_concat,142,0.6410617805966643,0.6995536762978624,0.05849189570119806,0.43751036754770334,0.5373834859835093,0.09987311843580593,0.23345184620102,0.20739578342395878,0.026056062777061212,0.672963515377055,0.6178392595903546,0.05512425578670044
model_2_bge_large_en_v1_5,9,fake_d,4,Fake-D,L3,early_concat,142,0.7378435517970402,0.77143528306319,0.03359173126614978,0.5586420154239291,0.630057418187625,0.07141540276369585,0.19432813807968846,0.18041479710826436,0.013913340971424104,0.5652684903034594,0.5318301015562219,0.03343838874723748
model_2_bge_large_en_v1_5,9,fake_d,5,Fake-D,L3,early_concat,142,0.6802912849424477,0.725393469579516,0.04510218463706828,0.4863042865320215,0.5706195285428578,0.08431524201083629,0.21238510607553257,0.19728684585545375,0.015098260220078819,0.6204172194028358,0.5812876786559242,0.03912954074691155
model_2_bge_large_en_v1_5,9,fake_d,6,Fake-D,L3,early_concat,142,0.625557904627672,0.6737138830162085,0.04815597838853647,0.4354435854164197,0.5018009695982889,0.0663573841818692,0.23874918204124435,0.2183061063029144,0.020443075738329958,0.7027580878321338,0.6510921938724898,0.05166589395964394
model_2_bge_large_en_v1_5,9,fake_d,7,Fake-D,L3,early_concat,142,0.5886774723984027,0.6699553676297862,0.08127789523138351,0.3705044931186088,0.4490262308821854,0.07852173776357663,0.24227751363935512,0.22510902918310413,0.017168484456250993,0.69776696048493,0.6628716123266937,0.03489534815823636
model_2_bge_large_en_v1_5,9,fake_d,8,Fake-D,L3,early_concat,142,0.6290815128024431,0.72774254169603,0.09866102889358697,0.4831903029853645,0.6186220350081508,0.13543173202278636,0.22933917799735806,0.19552757811821914,0.033811599879138926,0.654772988478027,0.5831846879197385,0.07158830055828846
model_2_bge_large_en_v1_5,9,fake_d,9,Fake-D,L3,early_concat,142,0.5705896171012449,0.6478740897345548,0.07728447263330995,0.37446931462439814,0.44561525561431004,0.0711459409899119,0.2399329307782501,0.2171632224839072,0.022769708294342883,0.7299074168959073,0.6768016890617923,0.053105727834115046
model_2_bge_large_en_v1_5,9,fake_d,10,Fake-D,L3,early_concat,142,0.5748179469109701,0.6490486257928119,0.07423067888184176,0.41715189764500066,0.5039743975770425,0.08682249993204189,0.24282260783019452,0.2193797394076888,0.02344286842250573,0.7086476709224081,0.6557756397698351,0.052872031152572996
model_2_bge_large_en_v1_5,9,fake_d,11,Fake-D,L3,early_concat,142,0.6100540286586799,0.7009631195677708,0.09090909090909094,0.39800327421120213,0.5094302890265093,0.1114270148153072,0.23504783307575294,0.20563785328039708,0.029409979795355867,0.6669235335375623,0.6001017227519425,0.06682181078561977
model_2_bge_large_en_v1_5,9,fake_d,12,Fake-D,L3,early_concat,142,0.5954897815362932,0.6692506459948321,0.07376086445853891,0.43081960946734715,0.544582401771234,0.1137627923038868,0.24429145013352113,0.21942369020786692,0.02486775992565421,0.7164806457117059,0.6669417497577719,0.049538895953934015
model_2_bge_large_en_v1_5,9,fake_d,13,Fake-D,L3,early_concat,142,0.7185811604416256,0.7728447263330983,0.05426356589147274,0.5736265269993261,0.6175346499696293,0.04390812297030311,0.2015394941157763,0.1827253299334078,0.018814164182368504,0.5919966681276632,0.5389607826460683,0.05303588548159488
model_2_bge_large_en_v1_5,9,fake_d,14,Fake-D,L3,early_concat,142,0.6062955132722575,0.6908621094667605,0.08456659619450302,0.4561829449569135,0.5484197094404918,0.09223676448357826,0.2306758104889447,0.20934586637116603,0.021329944117778665,0.6678319761071373,0.6213663583914842,0.04646561771565305
model_2_bge_large_en_v1_5,9,fake_d,15,Fake-D,L3,early_concat,142,0.6429410382898755,0.71764153159502,0.0747004933051445,0.4298340034759327,0.5133359928602722,0.0835019893843395,0.2284487154467809,0.2006672779306462,0.027781437516134683,0.6811950742961175,0.6212474371298169,0.05994763716630058
model_2_bge_large_en_v1_5,9,fake_d,16,Fake-D,L3,early_concat,142,0.6196852243363871,0.6631430584918957,0.043457834155508634,0.4094462047631759,0.4491075737581222,0.03966136899494632,0.23820571148743883,0.22382289982401,0.014382811663428835,0.7490085221825101,0.7290796242945048,0.019928897888005337
model_2_bge_large_en_v1_5,9,fake_d,17,Fake-D,L3,early_concat,142,0.6873385012919896,0.7376086445853888,0.05027014329339918,0.5451110954199281,0.5932599386853661,0.048148843265438,0.21587369032839324,0.1946922245470956,0.021181465781297648,0.6362539987089457,0.5911396639459009,0.04511433476304483
model_2_bge_large_en_v1_5,9,fake_d,18,Fake-D,L3,early_concat,142,0.7002583979328165,0.7448907681465822,0.04463237021376565,0.5114784253822678,0.5835695528257088,0.07209112744344093,0.21010983751519127,0.19297363337479978,0.017136204140391492,0.6164771001859294,0.571656823726299,0.04482027645963038
model_2_bge_large_en_v1_5,9,fake_d,19,Fake-D,L3,early_concat,142,0.5626027719050976,0.636128729151985,0.07352595724688749,0.36032456332540935,0.46062901606706164,0.10030445274165228,0.24501713795761074,0.2216513627975137,0.023365775160097024,0.7070739515259336,0.6468288947568223,0.060245056769111294
model_2_bge_large_en_v1_5,9,fake_d,20,Fake-D,L3,early_concat,142,0.618980502701433,0.680996006577402,0.06201550387596899,0.42212120127909325,0.5028757186397577,0.08075451736066441,0.23658677507892723,0.21225990748876014,0.024326867590167084,0.7101350730520787,0.6448736753492422,0.06526139770283645
model_2_bge_large_en_v1_5,9,fake_d,21,Fake-D,L3,early_concat,142,0.6293164200140945,0.7298567066008925,0.10054028658679803,0.46952232788227355,0.5722143634969341,0.10269203561466056,0.22566281002362398,0.1936665306550424,0.03199627936858157,0.64295854290892,0.5711126350397141,0.07184590786920586
model_2_bge_large_en_v1_5,9,fake_d,22,Fake-D,L3,early_concat,142,0.621329574817947,0.7056612638007986,0.0843316889828516,0.4897555757925577,0.5713904249970925,0.08163484920453479,0.22447221490538186,0.20005211865683986,0.024420096248541995,0.6518579448761197,0.5917962721087981,0.06006167276732155
model_2_bge_large_en_v1_5,9,fake_d,23,Fake-D,L3,early_concat,142,0.5724688747944562,0.6577401926239135,0.0852713178294573,0.36374561865238053,0.4358540560259215,0.07210843737354095,0.2504512300515506,0.226081647605084,0.024369582446466614,0.786853780648765,0.7220487079776612,0.0648050726711038
model_2_bge_large_en_v1_5,9,fake_d,24,Fake-D,L3,early_concat,142,0.6596194503171248,0.7169368099600657,0.057317359642940935,0.47895542998992474,0.571672893618347,0.0927174636284222,0.21903140334903762,0.19685076760129658,0.02218063574774104,0.6377476806949909,0.5871008253567623,0.05064685533822855
model_2_bge_large_en_v1_5,9,fake_d,25,Fake-D,L3,early_concat,142,0.6387127084801504,0.7199906037115339,0.08127789523138351,0.432876788957503,0.5294826649931391,0.09660587603563614,0.22562469201932164,0.2018431108279987,0.023781581191322954,0.6489777902018695,0.599173902667188,0.04980388753468157
model_2_bge_large_en_v1_5,9,fake_d,26,Fake-D,L3,early_concat,142,0.6767676767676767,0.7815362931642001,0.10476861639652346,0.5006870494531215,0.6683419195269842,0.1676548700738627,0.211391863392971,0.17831986568618605,0.033071997706784956,0.6077989662324589,0.5465637164912793,0.061235249741179554
model_2_bge_large_en_v1_5,9,fake_d,27,Fake-D,L3,early_concat,142,0.5886774723984026,0.6565656565656566,0.06788818416725395,0.39846616928820655,0.46629314038274283,0.06782697109453628,0.2505840727411176,0.22672353375641818,0.02386053898469942,0.7138650536735429,0.6653465989813144,0.048518454692228485
model_2_bge_large_en_v1_5,9,fake_d,28,Fake-D,L3,early_concat,142,0.6880432229269439,0.7606295513272258,0.0725863284002819,0.49918681242669494,0.5854466548894324,0.08625984246273743,0.2127819141917933,0.187642067387469,0.025139846804324295,0.6244235629909506,0.5718282849966013,0.052595277994349265
model_2_bge_large_en_v1_5,9,fake_d,29,Fake-D,L3,early_concat,142,0.6445853887714353,0.710594315245478,0.06600892647404266,0.4399536509646369,0.5452826114460662,0.10532896048142926,0.22552077640066834,0.20090550138413904,0.024615275016529298,0.6660675435680291,0.610892281195583,0.05517526237244608
model_2_bge_large_en_v1_5,9,fake_d,30,Fake-D,L3,early_concat,142,0.5950199671129903,0.6412966878083157,0.0462767206953254,0.46135645426201843,0.49802909577583293,0.0366726415138145,0.2275146498155803,0.2143226899913617,0.013191959824218613,0.6475042987777719,0.621102106179523,0.02640219259824894
model_2_bge_large_en_v1_5,9,fake_d,31,Fake-D,L3,early_concat,142,0.5964294103828988,0.6772374911909796,0.08080808080808088,0.41897224091320934,0.5032771662132483,0.08430492530003891,0.23684705513223156,0.20938086999669386,0.027466185135537696,0.6694397526712066,0.6115420153924848,0.05789773727872183
model_2_bge_large_en_v1_5,9,fake_d,32,Fake-D,L3,early_concat,142,0.6025369978858351,0.6849894291754757,0.08245243128964053,0.47757115122501714,0.56472407229594,0.08715292107092287,0.23818198173514224,0.21054758213002234,0.027634399605119903,0.6761585359512196,0.6170538676157988,0.05910466833542072
model_2_bge_large_en_v1_5,9,fake_d,33,Fake-D,L3,early_concat,142,0.669250645994832,0.7730796335447498,0.10382898754991787,0.46788258111166636,0.5896088013497216,0.12172622023805524,0.21648783799553611,0.18224879560042465,0.03423904239511147,0.6273041934413199,0.5517047857844719,0.07559940765684803
model_2_bge_large_en_v1_5,9,fake_d,34,Fake-D,L3,early_concat,142,0.6490486257928119,0.7094197791872211,0.06037115339440924,0.4237272961584038,0.5169360588716448,0.09320876271324102,0.22544285093564528,0.20667765614597475,0.018765194789670536,0.6518149396173102,0.612196368410853,0.039618571206457176
model_2_bge_large_en_v1_5,9,fake_d,35,Fake-D,L3,early_concat,142,0.7251585623678646,0.7423067888184167,0.01714822645055214,0.5186294361394818,0.5736117728801288,0.05498233674064701,0.20323886982625905,0.1873188620732749,0.01592000775298416,0.6580190419646917,0.6211806305755408,0.036838411389150894
model_2_bge_large_en_v1_5,9,fake_d,36,Fake-D,L3,early_concat,142,0.6918017383133662,0.7408973455485083,0.04909560723514206,0.5052201446008264,0.5741406511922986,0.0689205065914722,0.2108988041679156,0.1907262038901374,0.020172600277778202,0.6233525103495802,0.5682635356225277,0.05508897472705243
model_2_bge_large_en_v1_5,9,fake_d,37,Fake-D,L3,early_concat,142,0.6903922950434578,0.7411322527601598,0.05073995771670203,0.5460166566196362,0.6359615290357026,0.08994487241606641,0.20780794056245824,0.1882634914899665,0.019544449072491754,0.6083344606356739,0.5606204837574421,0.047713976878231756
model_2_bge_large_en_v1_5,9,fake_d,38,Fake-D,L3,early_concat,142,0.5388771435283064,0.6295513272257458,0.0906741836974394,0.33386511645043493,0.4300272950711902,0.09616217862075527,0.2499940586866538,0.226389661908691,0.023604396777962805,0.6962483135147635,0.6429774992142262,0.05327081430053726
model_2_bge_large_en_v1_5,9,fake_d,39,Fake-D,L3,early_concat,142,0.578811369509044,0.6377730796335448,0.0589617101245008,0.43491091775861945,0.5206331841756986,0.08572226641707914,0.24018527955915744,0.22032618375544769,0.01985909580370976,0.7003938378577237,0.6604491862236033,0.03994465163412042
model_2_bge_large_en_v1_5,9,fake_d,40,Fake-D,L3,early_concat,142,0.6434108527131782,0.731266149870801,0.08785529715762275,0.45765306666815586,0.5760940514087537,0.11844098474059783,0.23246439718899417,0.1969421758582173,0.03552222133077687,0.6812088449473923,0.6050062427201418,0.0762026022272505
model_2_bge_large_en_v1_5,9,fake_d,41,Fake-D,L3,early_concat,142,0.5494479680526191,0.7150575522668545,0.16560958421423544,0.4108056075173789,0.5746724939172853,0.16386688639990638,0.24131713515298983,0.20707696861326153,0.034240166539728306,0.7399229974773023,0.6606432562124145,0.07927974126488779
model_2_bge_large_en_v1_5,9,fake_d,42,Fake-D,L3,early_concat,142,0.6081747709654687,0.6885130373502466,0.08033826638477792,0.47214650777894107,0.5532467809509904,0.08110027317204938,0.23241503243691253,0.2041555668639092,0.028259465573003323,0.680300320053157,0.6156087264048061,0.06469159364835086
model_2_bge_large_en_v1_5,9,fake_d,43,Fake-D,L3,early_concat,142,0.6535118628141884,0.7249236551562133,0.07141179234202488,0.4185099142987374,0.4918592145165471,0.07334930021780972,0.23170407536715162,0.2070379788711877,0.024666096495963935,0.6731943124627955,0.6156053504527125,0.05758896201008301
model_2_bge_large_en_v1_5,9,fake_d,44,Fake-D,L3,early_concat,142,0.6246182757810664,0.7070707070707072,0.08245243128964075,0.41000904754944295,0.49958778418478056,0.08957873663533761,0.2326472924210488,0.20567838638435543,0.026968906036693385,0.7559665594046615,0.6806623848117603,0.07530417459290117
model_2_bge_large_en_v1_5,9,fake_d,45,Fake-D,L3,early_concat,142,0.6032417195207893,0.6603241719520789,0.05708245243128962,0.46192806678186316,0.5597561050051089,0.0978280382232457,0.23977204228311982,0.21448357800369922,0.025288464279420608,0.7282291746500773,0.6470263524366486,0.08120282221342867
model_2_bge_large_en_v1_5,9,fake_d,46,Fake-D,L3,early_concat,142,0.6053558844256519,0.6896875734085036,0.0843316889828517,0.4345483357170424,0.5694029078711093,0.13485457215406688,0.23924665833782,0.20580820321380855,0.033438455124011446,0.6892964362408074,0.6142348082304853,0.07506162801032212
model_2_bge_large_en_v1_5,9,fake_d,47,Fake-D,L3,early_concat,142,0.7263330984261217,0.7700258397932818,0.04369274136716006,0.5408041049362757,0.6069361980965845,0.06613209316030877,0.20208483589557666,0.18385466457158098,0.01823017132399568,0.6450561207901022,0.5829124648258126,0.06214365596428961
model_2_bge_large_en_v1_5,9,fake_d,48,Fake-D,L3,early_concat,142,0.6253229974160207,0.6845196147521728,0.05919661733615211,0.4201801902968544,0.5223060966725506,0.10212590637569618,0.2312846664685341,0.20871282991515983,0.022571836553374275,0.6751673932661958,0.6291057429488022,0.04606165031739362
model_2_bge_large_en_v1_5,9,fake_d,49,Fake-D,L3,early_concat,142,0.6248531829927179,0.6701902748414376,0.0453370918487197,0.4905588888548595,0.5194225088777707,0.028863620022911263,0.23096918455692075,0.2155419753766485,0.015427209180272267,0.704091477069248,0.6691875043632461,0.03490397270600187
model_2_bge_large_en_v1_5,9,fake_d,50,Fake-D,L3,early_concat,142,0.6328400281888654,0.7037820061075875,0.07094197791872203,0.42301030068889245,0.5361942160320834,0.11318391534319094,0.22620633456445835,0.2035954585526852,0.02261087601177314,0.6466985438882636,0.5933018515673943,0.0533966923208693
model_2_bge_large_en_v1_5,9,real,0,D-P,L3,early_concat,142,0.7958656330749354,0.7552266854592435,-0.04063894761569187,0.6636172339768577,0.6362380927618637,-0.027379141214993963,0.2017830315767051,0.1919785893512705,0.009804442225434612,0.590442862228018,0.5727056383055201,0.01773722392249788
model_2_bge_large_en_v1_5,10,fake_d,1,Fake-D,L3,early_concat,142,0.728917077754287,0.7404275311252055,0.011510453370918494,0.5005626692378915,0.590137600105997,0.08957493086810553,0.20007631812605253,0.18870776804455805,0.011368550081494483,0.6108074640742676,0.5816476493382218,0.029159814736045786
model_2_bge_large_en_v1_5,10,fake_d,2,Fake-D,L3,early_concat,142,0.5978388536528071,0.6539816772374912,0.05614282358468414,0.4201546172830638,0.4792582443862639,0.05910362710320011,0.2394486579205826,0.22332370058139372,0.016124957339188867,0.737587985786121,0.6994900447270161,0.0380979410591048
model_2_bge_large_en_v1_5,10,fake_d,3,Fake-D,L3,early_concat,142,0.6464646464646465,0.7037820061075875,0.057317359642940935,0.451260238944225,0.5421846446698981,0.09092440572567312,0.22313667113657526,0.20352309579185734,0.019613575344717915,0.6892307188344245,0.6448924960637541,0.044338222770670455
model_2_bge_large_en_v1_5,10,fake_d,4,Fake-D,L3,early_concat,142,0.6185106882781302,0.6683110171482265,0.04980032887009633,0.4889107590374564,0.5587909414854311,0.06988018244797467,0.22643185132277752,0.20811220969691788,0.01831964162585964,0.6536571802952189,0.6180656447629681,0.035591535532250806
